,"(('TES', 'None'), 'storage_content')","(('TES', 'th. Energy'), 'flow')","(('th. Energy', 'TES'), 'flow')"
2023-11-02 22:00:00,21198.974,0.0,0.0
2023-11-02 23:00:00,22097.473,0.0,900.26521
2023-11-03 00:00:00,23056.157,0.0,960.52525
2023-11-03 01:00:00,24022.964,0.0,968.72919
2023-11-03 02:00:00,25001.998,0.0,981.03511
2023-11-03 03:00:00,25950.868,0.0,950.95397
2023-11-03 04:00:00,26745.152,0.0,796.44632
2023-11-03 05:00:00,27285.047,0.0,542.12399
2023-11-03 06:00:00,27719.613,0.0,436.84001
2023-11-03 07:00:00,26952.718,749.29376,0.0
2023-11-03 08:00:00,26224.953,711.00868,0.0
2023-11-03 09:00:00,25546.081,663.15232,0.0
2023-11-03 10:00:00,24900.752,630.33654,0.0
2023-11-03 11:00:00,25565.227,0.0,666.5505
2023-11-03 12:00:00,26243.321,0.0,680.22375
2023-11-03 13:00:00,26937.765,0.0,696.63164
2023-11-03 14:00:00,27652.662,0.0,717.14151
2023-11-03 15:00:00,28364.765,0.0,714.40686
2023-11-03 16:00:00,27783.381,567.43962,0.0
2023-11-03 17:00:00,27172.746,596.15343,0.0
2023-11-03 18:00:00,26513.329,644.00978,0.0
2023-11-03 19:00:00,25806.528,690.49881,0.0
2023-11-03 20:00:00,25804.378,0.0,0.0
2023-11-03 21:00:00,26389.473,0.0,587.24569
2023-11-03 22:00:00,27093.477,0.0,706.20291
2023-11-03 23:00:00,27954.664,0.0,863.44521
2023-11-04 00:00:00,28876.517,0.0,924.1817
2023-11-04 01:00:00,29765.072,0.0,890.962
2023-11-04 02:00:00,30673.184,0.0,910.59182
2023-11-04 03:00:00,31548.0,0.0,877.37212
2023-11-04 04:00:00,32288.354,0.0,742.98335
2023-11-04 05:00:00,32774.969,0.0,489.30566
2023-11-04 06:00:00,33244.934,0.0,472.69582
2023-11-04 07:00:00,33742.039,0.0,499.87557
2023-11-04 08:00:00,34258.732,0.0,519.50539
2023-11-04 09:00:00,34817.662,0.0,561.785
2023-11-04 10:00:00,35402.216,0.0,587.45477
2023-11-04 11:00:00,36009.37,0.0,610.10456
2023-11-04 12:00:00,36628.554,0.0,622.18445
2023-11-04 13:00:00,37256.746,0.0,631.24437
2023-11-04 14:00:00,37884.885,0.0,631.24437
2023-11-04 15:00:00,38496.363,0.0,614.63452
2023-11-04 16:00:00,39071.55,0.0,578.39485
2023-11-04 17:00:00,39611.959,0.0,543.66517
2023-11-04 18:00:00,40120.613,0.0,511.95546
2023-11-04 19:00:00,40608.086,0.0,490.81565
2023-11-04 20:00:00,41101.557,0.0,496.8556
2023-11-04 21:00:00,41662.937,0.0,564.80498
2023-11-04 22:00:00,42329.969,0.0,670.50401
2023-11-04 23:00:00,43153.984,0.0,827.54258
2023-11-05 00:00:00,44090.172,0.0,939.7843
2023-11-05 01:00:00,44994.582,0.0,908.08344
2023-11-05 02:00:00,45917.648,0.0,926.81577
2023-11-05 03:00:00,46808.936,0.0,895.11491
2023-11-05 04:00:00,47571.906,0.0,766.87052
2023-11-05 05:00:00,48092.733,0.0,524.79123
2023-11-05 06:00:00,48597.666,0.0,508.9408
2023-11-05 07:00:00,49128.494,0.0,534.87787
2023-11-05 08:00:00,49678.01,0.0,553.61019
2023-11-05 09:00:00,50267.827,0.0,593.95674
2023-11-05 10:00:00,50882.091,0.0,618.45286
2023-11-05 11:00:00,51517.918,0.0,640.06708
2023-11-05 12:00:00,52165.219,0.0,651.59467
2023-11-05 13:00:00,52821.113,0.0,660.24036
2023-11-05 14:00:00,53476.951,0.0,660.24036
2023-11-05 15:00:00,54116.885,0.0,644.38993
2023-11-05 16:00:00,54722.182,0.0,609.80717
2023-11-05 17:00:00,55294.287,0.0,576.66536
2023-11-05 18:00:00,55836.085,0.0,546.40545
2023-11-05 19:00:00,56357.664,0.0,526.23218
2023-11-05 20:00:00,56884.964,0.0,531.99597
2023-11-05 21:00:00,57477.062,0.0,596.83864
2023-11-05 22:00:00,58169.977,0.0,697.70501
2023-11-05 23:00:00,59012.693,0.0,847.56362
2023-11-06 00:00:00,59975.998,0.0,968.22239
2023-11-06 01:00:00,60947.219,0.0,976.21923
2023-11-06 02:00:00,61930.355,0.0,988.21451
2023-11-06 03:00:00,62884.087,0.0,958.89273
2023-11-06 04:00:00,63687.132,0.0,808.28542
2023-11-06 05:00:00,64242.207,0.0,560.38312
2023-11-06 06:00:00,64694.611,0.0,457.7569
2023-11-06 07:00:00,63943.935,730.37881,0.0
2023-11-06 08:00:00,63231.402,693.06019,0.0
2023-11-06 09:00:00,63845.16,0.0,619.02668
2023-11-06 10:00:00,64490.853,0.0,651.01407
2023-11-06 11:00:00,65167.148,0.0,681.66865
2023-11-06 12:00:00,65856.714,0.0,694.99673
2023-11-06 13:00:00,66562.216,0.0,710.99043
2023-11-06 14:00:00,67287.652,0.0,730.98255
2023-11-06 15:00:00,66733.961,537.12164,0.0
2023-11-06 16:00:00,66163.997,553.11534,0.0
2023-11-06 17:00:00,65565.519,581.10431,0.0
2023-11-06 18:00:00,64919.492,627.75259,0.0
2023-11-06 19:00:00,64227.278,673.06807,0.0
2023-11-06 20:00:00,63517.441,690.39457,0.0
2023-11-06 21:00:00,62837.584,661.07279,0.0
2023-11-06 22:00:00,62276.104,545.11849,0.0
2023-11-06 23:00:00,62270.914,0.0,0.0
2023-11-07 00:00:00,63219.064,0.0,953.33933
2023-11-07 01:00:00,64175.533,0.0,961.73661
2023-11-07 02:00:00,65144.517,0.0,974.33255
2023-11-07 03:00:00,66082.631,0.0,943.54249
2023-11-07 04:00:00,66862.518,0.0,785.39354
2023-11-07 05:00:00,66856.946,0.0,0.0
2023-11-07 06:00:00,65985.94,848.12623,0.0
2023-11-07 07:00:00,65197.836,766.95243,0.0
2023-11-07 08:00:00,64449.786,727.76508,0.0
2023-11-07 09:00:00,64076.44,360.61558,0.0
2023-11-07 10:00:00,64103.199,0.0,32.099256
2023-11-07 11:00:00,64750.294,0.0,652.43646
2023-11-07 12:00:00,65411.33,0.0,666.43194
2023-11-07 13:00:00,66089.106,0.0,683.22652
2023-11-07 14:00:00,65613.307,460.88522,0.0
2023-11-07 15:00:00,65032.311,564.01794,0.0
2023-11-07 16:00:00,64434.226,580.81252,0.0
2023-11-07 17:00:00,63806.2,610.20303,0.0
2023-11-07 18:00:00,63128.243,659.18722,0.0
2023-11-07 19:00:00,62401.786,706.77186,0.0
2023-11-07 20:00:00,61656.825,724.96598,0.0
2023-11-07 21:00:00,60943.344,694.17592,0.0
2023-11-07 22:00:00,60354.168,572.41523,0.0
2023-11-07 23:00:00,61203.11,0.0,853.9714
2023-11-08 00:00:00,62123.367,0.0,925.35672
2023-11-08 01:00:00,63010.441,0.0,892.2514
2023-11-08 02:00:00,63917.004,0.0,911.81363
2023-11-08 03:00:00,64790.386,0.0,878.70832
2023-11-08 04:00:00,65529.769,0.0,744.78228
2023-11-08 05:00:00,66016.286,0.0,491.97806
2023-11-08 06:00:00,66010.785,0.0,0.0
2023-11-08 07:00:00,65226.787,762.92701,0.0
2023-11-08 08:00:00,64462.816,743.36478,0.0
2023-11-08 09:00:00,63741.902,701.23075,0.0
2023-11-08 10:00:00,64326.38,0.0,589.78921
2023-11-08 11:00:00,64933.38,0.0,612.36102
2023-11-08 12:00:00,65552.368,0.0,624.39932
2023-11-08 13:00:00,66180.334,0.0,633.42804
2023-11-08 14:00:00,66808.247,0.0,633.42804
2023-11-08 15:00:00,66140.88,648.5632,0.0
2023-11-08 16:00:00,65436.717,684.67809,0.0
2023-11-08 17:00:00,64697.297,719.28819,0.0
2023-11-08 18:00:00,63925.692,750.88872,0.0
2023-11-08 19:00:00,63132.655,771.95574,0.0
2023-11-08 20:00:00,62345.826,765.93659,0.0
2023-11-08 21:00:00,61628.16,698.22117,0.0
2023-11-08 22:00:00,61623.025,0.0,0.0
2023-11-08 23:00:00,62446.94,0.0,829.05035
2023-11-09 00:00:00,63370.578,0.0,928.84237
2023-11-09 01:00:00,64261.374,0.0,896.07637
2023-11-09 02:00:00,65171.457,0.0,915.4381
2023-11-09 03:00:00,66048.698,0.0,882.67209
2023-11-09 04:00:00,66793.312,0.0,750.11872
2023-11-09 05:00:00,67287.652,0.0,499.90561
2023-11-09 06:00:00,66484.171,781.91597,0.0
2023-11-09 07:00:00,65708.113,755.10743,0.0
2023-11-09 08:00:00,64951.876,735.7457,0.0
2023-11-09 09:00:00,64238.256,694.04351,0.0
2023-11-09 10:00:00,63912.387,314.10514,0.0
2023-11-09 11:00:00,63907.061,0.0,0.0
2023-11-09 12:00:00,64532.705,0.0,630.96962
2023-11-09 13:00:00,65167.233,0.0,639.9058
2023-11-09 14:00:00,64523.504,625.53278,0.0
2023-11-09 15:00:00,63863.111,641.91578,0.0
2023-11-09 16:00:00,63166.299,677.66051,0.0
2023-11-09 17:00:00,62434.59,711.91588,0.0
2023-11-09 18:00:00,61671.028,743.19252,0.0
2023-11-09 19:00:00,60886.252,764.04361,0.0
2023-11-09 20:00:00,60107.621,758.08615,0.0
2023-11-09 21:00:00,60676.986,0.0,574.3738
2023-11-09 22:00:00,61350.559,0.0,678.62926
2023-11-09 23:00:00,62178.969,0.0,833.52309
2023-11-10 00:00:00,63082.429,0.0,908.64156
2023-11-10 01:00:00,63951.081,0.0,873.9091
2023-11-10 02:00:00,64840.185,0.0,894.43283
2023-11-10 03:00:00,65694.482,0.0,859.70037
2023-11-10 04:00:00,66408.199,0.0,719.19181
2023-11-10 05:00:00,66856.627,0.0,453.96216
2023-11-10 06:00:00,67287.652,0.0,436.59594
2023-11-10 07:00:00,66465.284,800.42518,0.0
2023-11-10 08:00:00,65663.928,779.90146,0.0
2023-11-10 09:00:00,64907.745,735.69652,0.0
2023-11-10 10:00:00,64931.704,0.0,29.368351
2023-11-10 11:00:00,65506.555,0.0,580.26199
2023-11-10 12:00:00,66093.988,0.0,592.89198
2023-11-10 13:00:00,66690.845,0.0,602.36446
2023-11-10 14:00:00,67287.652,0.0,602.36446
2023-11-10 15:00:00,66587.718,680.44034,0.0
2023-11-10 16:00:00,65849.179,718.33029,0.0
2023-11-10 17:00:00,65073.649,754.64149,0.0
2023-11-10 18:00:00,64264.353,787.7952,0.0
2023-11-10 19:00:00,63432.572,809.89767,0.0
2023-11-10 20:00:00,62607.303,803.58268,0.0
2023-11-10 21:00:00,61854.597,732.53902,0.0
2023-11-10 22:00:00,61214.722,622.02667,0.0
2023-11-10 23:00:00,60742.44,457.83689,0.0
2023-11-11 00:00:00,60737.378,0.0,0.0
2023-11-11 01:00:00,60732.317,0.0,0.0
2023-11-11 02:00:00,60727.256,0.0,0.0
2023-11-11 03:00:00,60722.195,0.0,0.0
2023-11-11 04:00:00,60717.135,0.0,0.0
2023-11-11 05:00:00,60712.075,0.0,0.0
2023-11-11 06:00:00,60707.016,0.0,0.0
2023-11-11 07:00:00,60701.957,0.0,0.0
2023-11-11 08:00:00,60696.898,0.0,0.0
2023-11-11 09:00:00,59818.641,855.735,0.0
2023-11-11 10:00:00,60245.543,0.0,431.88657
2023-11-11 11:00:00,60700.256,0.0,459.73352
2023-11-11 12:00:00,61169.783,0.0,474.58523
2023-11-11 13:00:00,61650.409,0.0,485.72401
2023-11-11 14:00:00,61645.272,0.0,0.0
2023-11-11 15:00:00,60823.67,800.13567,0.0
2023-11-11 16:00:00,59956.672,844.69079,0.0
2023-11-11 17:00:00,59046.176,887.38944,0.0
2023-11-11 18:00:00,58095.975,926.37517,0.0
2023-11-11 19:00:00,57119.332,952.36566,0.0
2023-11-11 20:00:00,56150.347,944.9398,0.0
2023-11-11 21:00:00,55266.69,861.39896,0.0
2023-11-11 22:00:00,55262.084,0.0,0.0
2023-11-11 23:00:00,55257.479,0.0,0.0
2023-11-12 00:00:00,55252.874,0.0,0.0
2023-11-12 01:00:00,56032.713,0.0,784.44278
2023-11-12 02:00:00,56837.699,0.0,809.65627
2023-11-12 03:00:00,57599.95,0.0,766.98728
2023-11-12 04:00:00,58189.522,0.0,594.37185
2023-11-12 05:00:00,58184.673,0.0,0.0
2023-11-12 06:00:00,58427.026,0.0,247.20149
2023-11-12 07:00:00,58704.269,0.0,282.11248
2023-11-12 08:00:00,59006.703,0.0,307.32597
2023-11-12 09:00:00,59001.786,0.0,0.0
2023-11-12 10:00:00,59391.473,0.0,394.60343
2023-11-12 11:00:00,59810.219,0.0,423.69592
2023-11-12 12:00:00,60244.447,0.0,439.21191
2023-11-12 13:00:00,60690.276,0.0,450.84891
2023-11-12 14:00:00,60685.218,0.0,0.0
2023-11-12 15:00:00,59827.177,835.92416,0.0
2023-11-12 16:00:00,58921.71,882.47214,0.0
2023-11-12 17:00:00,57970.799,927.08063,0.0
2023-11-12 18:00:00,56978.407,967.81011,0.0
2023-11-12 19:00:00,55958.39,994.9631,0.0
2023-11-12 20:00:00,54946.375,987.2051,0.0
2023-11-12 21:00:00,54023.502,899.92764,0.0
2023-11-12 22:00:00,53239.242,764.16269,0.0
2023-11-12 23:00:00,53455.793,0.0,220.98719
2023-11-13 00:00:00,53451.338,0.0,0.0
2023-11-13 01:00:00,54232.718,0.0,785.83435
2023-11-13 02:00:00,55039.174,0.0,810.97489
2023-11-13 03:00:00,55034.587,0.0,0.0
2023-11-13 04:00:00,55030.001,0.0,0.0
2023-11-13 05:00:00,54011.111,994.01845,0.0
2023-11-13 06:00:00,52970.598,1015.2912,0.0
2023-11-13 07:00:00,51965.693,980.48123,0.0
2023-11-13 08:00:00,50986.525,955.34069,0.0
2023-11-13 09:00:00,50227.7,739.48451,0.0
2023-11-13 10:00:00,49819.162,396.26554,0.0
2023-11-13 11:00:00,49554.577,255.22466,0.0
2023-11-13 12:00:00,49164.501,378.22753,0.0
2023-11-13 13:00:00,48625.888,523.82562,0.0
2023-11-13 14:00:00,48621.836,0.0,0.0
2023-11-13 15:00:00,49049.717,0.0,431.93284
2023-11-13 16:00:00,49431.149,0.0,385.51953
2023-11-13 17:00:00,49768.07,0.0,341.0401
2023-11-13 18:00:00,50064.351,0.0,300.42845
2023-11-13 19:00:00,50333.533,0.0,273.35402
2023-11-13 20:00:00,50610.428,0.0,281.08957
2023-11-13 21:00:00,50974.325,0.0,368.11453
2023-11-13 22:00:00,51473.564,0.0,503.4867
2023-11-13 23:00:00,52173.886,0.0,704.61105
2023-11-14 00:00:00,53078.939,0.0,909.40083
2023-11-14 01:00:00,53949.258,0.0,874.74228
2023-11-14 02:00:00,54839.984,0.0,895.22233
2023-11-14 03:00:00,55695.978,0.0,860.56379
2023-11-14 04:00:00,56411.691,0.0,720.35423
2023-11-14 05:00:00,56862.679,0.0,455.689
2023-11-14 06:00:00,57296.3,0.0,438.35973
2023-11-14 07:00:00,57758.242,0.0,466.71672
2023-11-14 08:00:00,58240.626,0.0,487.19676
2023-11-14 09:00:00,58767.08,0.0,531.30764
2023-11-14 10:00:00,59320.272,0.0,558.08924
2023-11-14 11:00:00,59897.049,0.0,581.72006
2023-11-14 12:00:00,60486.38,0.0,594.32317
2023-11-14 13:00:00,61085.115,0.0,603.7755
2023-11-14 14:00:00,61683.8,0.0,603.7755
2023-11-14 15:00:00,62265.106,0.0,586.44623
2023-11-14 16:00:00,62808.554,0.0,548.63691
2023-11-14 17:00:00,62034.917,753.03561,0.0
2023-11-14 18:00:00,61227.585,786.11876,0.0
2023-11-14 19:00:00,60397.815,808.1742,0.0
2023-11-14 20:00:00,60856.348,0.0,463.56594
2023-11-14 21:00:00,61385.735,0.0,534.45841
2023-11-14 22:00:00,62025.355,0.0,644.73559
2023-11-14 23:00:00,62828.762,0.0,808.57598
2023-11-15 00:00:00,63705.127,0.0,881.60067
2023-11-15 01:00:00,64544.055,0.0,844.23592
2023-11-15 02:00:00,65404.991,0.0,866.31509
2023-11-15 03:00:00,66228.491,0.0,828.95034
2023-11-15 04:00:00,66900.765,0.0,677.79294
2023-11-15 05:00:00,67287.652,0.0,392.4621
2023-11-15 06:00:00,67282.045,0.0,0.0
2023-11-15 07:00:00,66397.777,861.08769,0.0
2023-11-15 08:00:00,65536.112,839.00852,0.0
2023-11-15 09:00:00,64723.046,791.45338,0.0
2023-11-15 10:00:00,63939.509,762.58062,0.0
2023-11-15 11:00:00,64462.514,0.0,528.33393
2023-11-15 12:00:00,64999.063,0.0,541.92111
2023-11-15 13:00:00,65545.758,0.0,552.1115
2023-11-15 14:00:00,66073.593,0.0,533.29693
2023-11-15 15:00:00,65321.139,732.00946,0.0
2023-11-15 16:00:00,64527.153,772.77101,0.0
2023-11-15 17:00:00,63693.374,811.83416,0.0
2023-11-15 18:00:00,62823.27,847.50051,0.0
2023-11-15 19:00:00,61928.975,871.27808,0.0
2023-11-15 20:00:00,61041.687,864.48449,0.0
2023-11-15 21:00:00,61513.982,0.0,477.38199
2023-11-15 22:00:00,62105.126,0.0,596.26984
2023-11-15 23:00:00,62872.854,0.0,772.90321
2023-11-16 00:00:00,63709.579,0.0,841.96476
2023-11-16 01:00:00,64505.012,0.0,800.74164
2023-11-16 02:00:00,65324.737,0.0,825.10076
2023-11-16 03:00:00,66103.171,0.0,783.87764
2023-11-16 04:00:00,66714.774,0.0,617.1114
2023-11-16 05:00:00,67011.531,0.0,302.3167
2023-11-16 06:00:00,67287.652,0.0,281.70514
2023-11-16 07:00:00,66312.651,950.00544,0.0
2023-11-16 08:00:00,65362.588,925.64632,0.0
2023-11-16 09:00:00,64466.141,873.18054,0.0
2023-11-16 10:00:00,64460.769,0.0,0.0
2023-11-16 11:00:00,64907.616,0.0,452.21894
2023-11-16 12:00:00,64902.207,0.0,0.0
2023-11-16 13:00:00,64093.751,786.98675,0.0
2023-11-16 14:00:00,63285.362,786.98675,0.0
2023-11-16 15:00:00,62456.008,807.59831,0.0
2023-11-16 16:00:00,61580.835,852.56898,0.0
2023-11-16 17:00:00,60661.758,895.66588,0.0
2023-11-16 18:00:00,59702.606,935.01521,0.0
2023-11-16 19:00:00,58716.766,961.24811,0.0
2023-11-16 20:00:00,57738.655,953.75299,0.0
2023-11-16 21:00:00,56846.667,869.43298,0.0
2023-11-16 22:00:00,56088.595,738.26853,0.0
2023-11-16 23:00:00,56083.921,0.0,0.0
2023-11-17 00:00:00,55580.671,488.60396,0.0
2023-11-17 01:00:00,55747.91,0.0,171.87001
2023-11-17 02:00:00,56500.641,0.0,757.37694
2023-11-17 03:00:00,57205.746,0.0,709.81373
2023-11-17 04:00:00,57718.378,0.0,517.3989
2023-11-17 05:00:00,57713.568,0.0,0.0
2023-11-17 06:00:00,56550.564,1135.0313,0.0
2023-11-17 07:00:00,55427.365,1096.116,0.0
2023-11-17 08:00:00,54332.94,1068.0104,0.0
2023-11-17 09:00:00,53300.376,1007.4754,0.0
2023-11-17 10:00:00,52305.402,970.72202,0.0
2023-11-17 11:00:00,51343.601,938.29255,0.0
2023-11-17 12:00:00,50399.53,920.99684,0.0
2023-11-17 13:00:00,50395.33,0.0,0.0
2023-11-17 14:00:00,49464.574,908.02505,0.0
2023-11-17 15:00:00,48509.629,931.80666,0.0
2023-11-17 16:00:00,47501.817,983.69381,0.0
2023-11-17 17:00:00,46443.35,1033.419,0.0
2023-11-17 18:00:00,45338.643,1078.8202,0.0
2023-11-17 19:00:00,44203.142,1109.0877,0.0
2023-11-17 20:00:00,43076.561,1100.4399,0.0
2023-11-17 21:00:00,42049.347,1003.1515,0.0
2023-11-17 22:00:00,41176.645,851.81398,0.0
2023-11-17 23:00:00,41173.214,0.0,0.0
2023-11-18 00:00:00,41169.783,0.0,0.0
2023-11-18 01:00:00,41854.49,0.0,688.13826
2023-11-18 02:00:00,42532.24,0.0,681.23825
2023-11-18 03:00:00,43163.934,0.0,635.23823
2023-11-18 04:00:00,43643.775,0.0,483.43814
2023-11-18 05:00:00,43744.076,0.0,103.93793
2023-11-18 06:00:00,43851.269,0.0,110.83793
2023-11-18 07:00:00,43988.353,0.0,140.73795
2023-11-18 08:00:00,44136.925,0.0,152.23795
2023-11-18 09:00:00,44308.485,0.0,175.23797
2023-11-18 10:00:00,44509.93,0.0,205.13798
2023-11-18 11:00:00,44745.859,0.0,239.638
2023-11-18 12:00:00,44990.968,0.0,248.83801
2023-11-18 13:00:00,45238.357,0.0,251.13801
2023-11-18 14:00:00,45481.125,0.0,246.53801
2023-11-18 15:00:00,45714.673,0.0,237.338
2023-11-18 16:00:00,45904.502,0.0,193.63798
2023-11-18 17:00:00,45900.676,0.0,0.0
2023-11-18 18:00:00,45896.851,0.0,0.0
2023-11-18 19:00:00,46029.164,0.0,136.13795
2023-11-18 20:00:00,46186.767,0.0,161.43796
2023-11-18 21:00:00,46438.656,0.0,255.73801
2023-11-18 22:00:00,46826.224,0.0,391.43809
2023-11-18 23:00:00,47446.06,0.0,623.73822
2023-11-19 00:00:00,48253.185,0.0,811.07926
2023-11-19 01:00:00,49016.014,0.0,766.84959
2023-11-19 02:00:00,49804.914,0.0,792.9853
2023-11-19 03:00:00,50549.52,0.0,748.75564
2023-11-19 04:00:00,51115.134,0.0,569.82652
2023-11-19 05:00:00,51342.947,0.0,232.07269
2023-11-19 06:00:00,51548.626,0.0,209.95786
2023-11-19 07:00:00,51790.476,0.0,246.14577
2023-11-19 08:00:00,52058.442,0.0,272.28148
2023-11-19 09:00:00,52382.677,0.0,328.57379
2023-11-19 10:00:00,52741.063,0.0,362.75126
2023-11-19 11:00:00,53129.576,0.0,392.90785
2023-11-19 12:00:00,53534.14,0.0,408.99137
2023-11-19 13:00:00,53950.733,0.0,421.054
2023-11-19 14:00:00,54367.291,0.0,421.054
2023-11-19 15:00:00,54761.7,0.0,398.93917
2023-11-19 16:00:00,55107.825,0.0,350.68862
2023-11-19 17:00:00,55407.681,0.0,304.44851
2023-11-19 18:00:00,55665.293,0.0,262.22928
2023-11-19 19:00:00,55894.737,0.0,234.08313
2023-11-19 20:00:00,56132.204,0.0,242.12489
2023-11-19 21:00:00,56460.121,0.0,332.59467
2023-11-19 22:00:00,56928.742,0.0,473.32543
2023-11-19 23:00:00,57606.409,0.0,682.41113
2023-11-20 00:00:00,58475.729,0.0,874.12053
2023-11-20 01:00:00,59306.883,0.0,836.02763
2023-11-20 02:00:00,60160.478,0.0,858.53707
2023-11-20 03:00:00,60975.909,0.0,820.44417
2023-11-20 04:00:00,61637.169,0.0,666.34104
2023-11-20 05:00:00,62007.482,0.0,375.44975
2023-11-20 06:00:00,62358.718,0.0,356.4033
2023-11-20 07:00:00,62353.521,0.0,0.0
2023-11-20 08:00:00,62348.325,0.0,0.0
2023-11-20 09:00:00,62801.691,0.0,458.56155
2023-11-20 10:00:00,63284.455,0.0,487.99698
2023-11-20 11:00:00,63793.15,0.0,513.96941
2023-11-20 12:00:00,64315.656,0.0,527.82138
2023-11-20 13:00:00,64848.506,0.0,538.21035
2023-11-20 14:00:00,65381.313,0.0,538.21035
2023-11-20 15:00:00,65375.864,0.0,0.0
2023-11-20 16:00:00,64566.508,787.83058,0.0
2023-11-20 17:00:00,63716.581,827.65498,0.0
2023-11-20 18:00:00,62829.622,864.01639,0.0
2023-11-20 19:00:00,61918.001,888.25734,0.0
2023-11-20 20:00:00,61912.841,0.0,0.0
2023-11-20 21:00:00,62369.706,0.0,462.02454
2023-11-20 22:00:00,62947.738,0.0,583.22924
2023-11-20 23:00:00,63705.797,0.0,763.3048
2023-11-21 00:00:00,64473.577,0.0,773.088
2023-11-21 01:00:00,65193.364,0.0,725.16006
2023-11-21 02:00:00,65941.412,0.0,753.48112
2023-11-21 03:00:00,66641.47,0.0,705.55318
2023-11-21 04:00:00,67147.58,0.0,511.66291
2023-11-21 05:00:00,67287.652,0.0,145.66779
2023-11-21 06:00:00,67287.652,0.0,5.6073043
2023-11-21 07:00:00,66203.874,1056.6067,0.0
2023-11-21 08:00:00,65100.194,1076.1999,0.0
2023-11-21 09:00:00,64058.85,1015.2008,0.0
2023-11-21 10:00:00,63055.384,978.16554,0.0
2023-11-21 11:00:00,62085.346,945.4874,0.0
2023-11-21 12:00:00,61133.173,928.05906,0.0
2023-11-21 13:00:00,60194.418,914.98781,0.0
2023-11-21 14:00:00,59255.741,914.98781,0.0
2023-11-21 15:00:00,58292.689,938.95178,0.0
2023-11-21 16:00:00,57276.365,991.23679,0.0
2023-11-21 17:00:00,56208.997,1041.3433,0.0
2023-11-21 18:00:00,55095.034,1087.0927,0.0
2023-11-21 19:00:00,53950.043,1117.5923,0.0
2023-11-21 20:00:00,52814.039,1108.8781,0.0
2023-11-21 21:00:00,53064.232,0.0,254.59491
2023-11-21 22:00:00,53466.903,0.0,407.09287
2023-11-21 23:00:00,54096.109,0.0,633.66128
2023-11-22 00:00:00,54727.447,0.0,635.84633
2023-11-22 01:00:00,55318.716,0.0,595.82987
2023-11-22 02:00:00,55901.933,0.0,587.82658
2023-11-22 03:00:00,56431.746,0.0,534.47131
2023-11-22 04:00:00,56785.442,0.0,358.3989
2023-11-22 05:00:00,56697.259,81.782123,0.0
2023-11-22 06:00:00,55325.986,1339.2174,0.0
2023-11-22 07:00:00,53990.216,1304.5365,0.0
2023-11-22 08:00:00,52668.168,1291.1977,0.0
2023-11-22 09:00:00,51524.08,1116.9046,0.0
2023-11-22 10:00:00,51555.386,0.0,35.599483
2023-11-22 11:00:00,51626.706,0.0,75.61594
2023-11-22 12:00:00,51708.69,0.0,86.286995
2023-11-22 13:00:00,51793.336,0.0,88.954759
2023-11-22 14:00:00,51872.639,0.0,83.619231
2023-11-22 15:00:00,51868.317,0.0,0.0
2023-11-22 16:00:00,50595.445,1243.1779,0.0
2023-11-22 17:00:00,49279.125,1285.8621,0.0
2023-11-22 18:00:00,47935.692,1312.5398,0.0
2023-11-22 19:00:00,47886.357,44.43343,0.0
2023-11-22 20:00:00,47866.971,15.088029,0.0
2023-11-22 21:00:00,47957.272,0.0,94.290286
2023-11-22 22:00:00,48204.964,0.0,251.68835
2023-11-22 23:00:00,48722.079,0.0,521.13249
2023-11-23 00:00:00,49466.87,0.0,748.85071
2023-11-23 01:00:00,50161.311,0.0,698.56339
2023-11-23 02:00:00,50885.409,0.0,728.27862
2023-11-23 03:00:00,51559.16,0.0,677.99131
2023-11-23 04:00:00,52029.42,0.0,474.55626
2023-11-23 05:00:00,52115.628,0.0,90.544035
2023-11-23 06:00:00,52176.686,0.0,65.400378
2023-11-23 07:00:00,52278.882,0.0,106.54454
2023-11-23 08:00:00,52410.785,0.0,136.25978
2023-11-23 09:00:00,52606.68,0.0,200.26181
2023-11-23 10:00:00,52841.416,0.0,239.12019
2023-11-23 11:00:00,53110.419,0.0,273.407
2023-11-23 12:00:00,53397.687,0.0,291.6933
2023-11-23 13:00:00,53698.645,0.0,305.40802
2023-11-23 14:00:00,53999.578,0.0,305.40802
2023-11-23 15:00:00,54275.343,0.0,280.26436
2023-11-23 16:00:00,54496.225,0.0,225.40547
2023-11-23 17:00:00,54664.516,0.0,172.83237
2023-11-23 18:00:00,54784.792,0.0,124.83084
2023-11-23 19:00:00,54873.056,0.0,92.829822
2023-11-23 20:00:00,54970.456,0.0,101.97297
2023-11-23 21:00:00,55170.709,0.0,204.83339
2023-11-23 22:00:00,55530.95,0.0,364.83848
2023-11-23 23:00:00,56128.882,0.0,602.56034
2023-11-24 00:00:00,56823.696,0.0,699.49075
2023-11-24 01:00:00,57482.48,0.0,663.51949
2023-11-24 02:00:00,58134.015,0.0,656.32524
2023-11-24 03:00:00,58737.534,0.0,608.36356
2023-11-24 04:00:00,59182.729,0.0,450.09002
2023-11-24 05:00:00,59232.204,0.0,54.406154
2023-11-24 06:00:00,59288.868,0.0,61.600406
2023-11-24 07:00:00,59376.703,0.0,92.775498
2023-11-24 08:00:00,59476.521,0.0,104.76592
2023-11-24 09:00:00,59600.311,0.0,128.74676
2023-11-24 10:00:00,59755.266,0.0,159.92185
