,"(('ORC', 'electricity'), 'flow')","(('electricity', 'HP'), 'flow')","(('electricity', 'demand_el'), 'flow')","(('electricity', 'excess_bel'), 'flow')","(('grid', 'electricity'), 'flow')","(('pv', 'electricity'), 'flow')"
2022-10-27 19:00:00,0.0,0.0,299744.3325785,0.0,299744.33,0.0
2022-10-27 20:00:00,0.0,0.0,284273.6573487,0.0,284273.66,0.0
2022-10-27 21:00:00,0.0,0.0,270058.3591064,0.0,270058.36,0.0
2022-10-27 22:00:00,0.0,0.0,249806.1744678,0.0,249806.17,0.0
2022-10-27 23:00:00,0.0,0.0,235863.1822633,0.0,235863.18,0.0
2022-10-28 00:00:00,0.0,0.0,230121.6786876,0.0,230121.68,0.0
2022-10-28 01:00:00,0.0,0.0,226143.2413224,0.0,226143.24,0.0
2022-10-28 02:00:00,0.0,0.0,226461.7009259,0.0,226461.7,0.0
2022-10-28 03:00:00,0.0,0.0,231007.8271494,0.0,231007.83,0.0
2022-10-28 04:00:00,0.0,0.0,240704.6913075,0.0,240704.69,0.0
2022-10-28 05:00:00,0.0,0.0,275398.3266604,0.0,275398.33,0.0
2022-10-28 06:00:00,0.0,0.0,306141.2167875,0.0,306141.22,0.0
2022-10-28 07:00:00,0.0,0.0,314393.4743385,0.0,308340.09,6053.3820000000005
2022-10-28 08:00:00,0.0,0.0,311836.5667976,0.0,224542.39,87294.18000000001
2022-10-28 09:00:00,0.0,0.0,314587.3193146,0.0,139853.46,174733.86
2022-10-28 10:00:00,0.0,0.0,318182.6820843,0.0,90096.882,228085.80000000002
2022-10-28 11:00:00,0.0,0.0,313899.6311853,0.0,65798.851,248100.78
2022-10-28 12:00:00,0.0,0.0,310031.9623779,0.0,72180.202,237851.75999999998
2022-10-28 13:00:00,0.0,0.0,304193.5363141,0.0,124809.5,179384.04
2022-10-28 14:00:00,0.0,0.0,300916.6331479,0.0,190389.01,110527.62
2022-10-28 15:00:00,0.0,0.0,295493.5891756,0.0,247999.48,47494.11
2022-10-28 16:00:00,0.0,0.0,298627.4162881,0.0,291847.7,6779.718
2022-10-28 17:00:00,0.0,0.0,314619.6268106,0.0,314619.63,0.0
2022-10-28 18:00:00,0.0,0.0,315556.5441947,0.0,315556.54,0.0
2022-10-28 19:00:00,0.0,0.0,300468.9435604,0.0,300468.94,0.0
2022-10-28 20:00:00,0.0,0.0,284947.4994082,0.0,284947.5,0.0
2022-10-28 21:00:00,0.0,0.0,271050.6607694,0.0,271050.66,0.0
2022-10-28 22:00:00,0.0,0.0,248827.7188745,0.0,248827.72,0.0
2022-10-28 23:00:00,0.0,0.0,235978.5661777,0.0,235978.57,0.0
2022-10-29 00:00:00,0.0,0.0,230273.9854545,0.0,230273.99,0.0
2022-10-29 01:00:00,0.0,0.0,227472.4640152,0.0,227472.46,0.0
2022-10-29 02:00:00,0.0,0.0,228455.534965,0.0,228455.53,0.0
2022-10-29 03:00:00,0.0,0.0,235018.5720106,0.0,235018.57,0.0
2022-10-29 04:00:00,0.0,0.0,244613.8983241,0.0,244613.9,0.0
2022-10-29 05:00:00,0.0,0.0,275518.3259313,0.0,275518.33,0.0
2022-10-29 06:00:00,0.0,0.0,306953.5195442,0.0,306953.52,0.0
2022-10-29 07:00:00,0.0,0.0,312090.411409,0.0,308647.65,3442.7628000000004
2022-10-29 08:00:00,0.0,0.0,306611.9831579,0.0,240240.7,66371.28
2022-10-29 09:00:00,0.0,0.0,305979.6793075,0.0,186122.6,119857.08
2022-10-29 10:00:00,0.0,0.0,306256.6007018,0.0,136498.84,169757.76
2022-10-29 11:00:00,0.0,0.0,300653.5578232,0.0,101545.54,199108.02000000002
2022-10-29 12:00:00,0.0,0.0,294782.8242635,0.0,89168.044,205614.78
2022-10-29 13:00:00,0.0,0.0,288870.5524945,0.0,130223.17,158647.38
2022-10-29 14:00:00,0.0,0.0,283055.2032136,0.0,181903.6,101151.6
2022-10-29 15:00:00,0.0,0.0,280092.1442943,0.0,234077.48,46014.666
2022-10-29 16:00:00,0.0,0.0,285736.725382,0.0,279829.43,5907.299999999999
2022-10-29 17:00:00,0.0,0.0,306939.6734745,0.0,306939.67,0.0
2022-10-29 18:00:00,0.0,0.0,308928.8921571,0.0,308928.89,0.0
2022-10-29 19:00:00,0.0,0.0,289996.6994981,0.0,289996.7,0.0
2022-10-29 20:00:00,0.0,0.0,273386.031195,0.0,273386.03,0.0
2022-10-29 21:00:00,0.0,0.0,263490.7067043,0.0,263490.71,0.0
2022-10-29 22:00:00,0.0,0.0,244189.2855195,0.0,244189.29,0.0
2022-10-29 23:00:00,0.0,0.0,227647.8475649,0.0,227647.85,0.0
2022-10-30 00:00:00,0.0,0.0,222755.5695984,0.0,222755.57,0.0
2022-10-30 01:00:00,0.0,0.0,219146.360759,0.0,219146.36,0.0
2022-10-30 02:00:00,0.0,0.0,217701.7541519,0.0,217701.75,0.0
2022-10-30 03:00:00,0.0,0.0,218744.8247372,0.0,218744.82,0.0
2022-10-30 04:00:00,0.0,0.0,217023.2967358,0.0,217023.3,0.0
2022-10-30 05:00:00,0.0,0.0,217872.5223451,0.0,217872.52,0.0
2022-10-30 06:00:00,0.0,0.0,232415.5109039,0.0,232415.51,0.0
2022-10-30 07:00:00,0.0,0.0,245278.5096705,0.0,241844.48,3434.0328
2022-10-30 08:00:00,0.0,0.0,255003.0659681,0.0,174710.35,80292.72
2022-10-30 09:00:00,0.0,0.0,261492.2573085,0.0,91618.097,169874.15999999997
2022-10-30 10:00:00,0.0,0.0,263550.7063397,0.0,35709.346,227841.36
2022-10-30 11:00:00,0.0,0.0,259719.9603848,0.0,6584.8804,253135.08
2022-10-30 12:00:00,0.0,0.0,252003.0841962,0.0,4362.0842,247641.0
2022-10-30 13:00:00,0.0,0.0,245453.8932203,0.0,51048.433,194405.46
2022-10-30 14:00:00,0.0,0.0,242084.6829226,0.0,115162.12,126922.56
2022-10-30 15:00:00,0.0,0.0,241452.3790722,0.0,181814.84,59637.54
2022-10-30 16:00:00,0.0,0.0,249824.6358941,0.0,242039.22,7785.414
2022-10-30 17:00:00,0.0,0.0,267986.0640055,0.0,267986.06,0.0
2022-10-30 18:00:00,0.0,0.0,266832.2248625,0.0,266832.22,0.0
2022-10-30 19:00:00,0.0,0.0,249616.9448484,0.0,249616.94,0.0
2022-10-30 20:00:00,0.0,0.0,236546.255036,0.0,236546.26,0.0
2022-10-30 21:00:00,0.0,0.0,232840.1237086,0.0,232840.12,0.0
2022-10-30 22:00:00,0.0,0.0,215463.3062144,0.0,215463.31,0.0
2022-10-30 23:00:00,0.0,0.0,201543.3907928,0.0,201543.39,0.0
2022-10-31 00:00:00,0.0,0.0,193508.0550007,0.0,193508.06,0.0
2022-10-31 01:00:00,0.0,0.0,189363.4647989,0.0,189363.46,0.0
2022-10-31 02:00:00,0.0,0.0,187761.9360684,0.0,187761.94,0.0
2022-10-31 03:00:00,0.0,0.0,192451.1383457,0.0,192451.14,0.0
2022-10-31 04:00:00,0.0,0.0,192681.9061743,0.0,192681.91,0.0
2022-10-31 05:00:00,0.0,0.0,190900.3785374,0.0,190900.38,0.0
2022-10-31 06:00:00,0.0,0.0,190268.074687,0.0,190268.07,0.0
2022-10-31 07:00:00,0.0,0.0,200218.7834566,0.0,198943.1,1275.6858
2022-10-31 08:00:00,0.0,0.0,212675.6308448,0.0,155582.59,57093.036
2022-10-31 09:00:00,0.0,0.0,222127.8811046,0.0,119457.26,102670.62000000001
2022-10-31 10:00:00,0.0,0.0,229973.9872773,0.0,84613.667,145360.32
2022-10-31 11:00:00,0.0,0.0,239232.392561,0.0,70295.253,168937.13999999998
2022-10-31 12:00:00,0.0,0.0,234123.1928356,0.0,61897.753,172225.44
2022-10-31 13:00:00,0.0,0.0,223235.5666819,0.0,94473.887,128761.68
2022-10-31 14:00:00,0.0,0.0,217443.2941839,0.0,139653.17,77790.12
2022-10-31 15:00:00,0.0,0.0,217180.2188593,0.0,185457.14,31723.074
2022-10-31 16:00:00,0.0,0.0,220803.2737684,0.0,217858.35,2944.92
2022-10-31 17:00:00,0.0,0.0,244267.7465812,0.0,244267.75,0.0
2022-10-31 18:00:00,0.0,0.0,249501.5609341,0.0,249501.56,0.0
2022-10-31 19:00:00,0.0,0.0,241724.68511,0.0,241724.69,0.0
2022-10-31 20:00:00,0.0,0.0,229064.7620326,0.0,229064.76,0.0
2022-10-31 21:00:00,0.0,0.0,222889.414939,0.0,222889.41,0.0
2022-10-31 22:00:00,0.0,0.0,220092.5088563,0.0,220092.51,0.0
2022-10-31 23:00:00,0.0,0.0,202503.3849598,0.0,202503.38,0.0
2022-11-01 00:00:00,0.0,0.0,192958.8275686,0.0,192958.83,0.0
2022-11-01 01:00:00,0.0,0.0,189391.1569383,0.0,189391.16,0.0
2022-11-01 02:00:00,0.0,0.0,191684.9891547,0.0,191684.99,0.0
2022-11-01 03:00:00,0.0,0.0,194814.2009106,0.0,194814.2,0.0
2022-11-01 04:00:00,0.0,0.0,200426.4745023,0.0,200426.47,0.0
2022-11-01 05:00:00,0.0,0.0,201404.9300956,0.0,201404.93,0.0
2022-11-01 06:00:00,0.0,0.0,213178.7047112,0.0,213178.7,0.0
2022-11-01 07:00:00,0.0,0.0,226281.7020196,0.0,225284.79,996.9078000000001
2022-11-01 08:00:00,0.0,0.0,235263.185909,0.0,180455.08,54808.10400000001
2022-11-01 09:00:00,0.0,0.0,240497.0002618,0.0,139322.12,101174.87999999999
2022-11-01 10:00:00,0.0,0.0,243349.2906234,0.0,93216.571,150132.72
2022-11-01 11:00:00,0.0,0.0,249953.8658781,0.0,68084.686,181869.18
2022-11-01 12:00:00,0.0,0.0,247198.4980046,0.0,54649.618,192548.88
2022-11-01 13:00:00,0.0,0.0,243016.9849502,0.0,89275.865,153741.12
2022-11-01 14:00:00,0.0,0.0,239749.3124971,0.0,137521.01,102228.3
2022-11-01 15:00:00,0.0,0.0,240104.6949532,0.0,191259.18,48845.514
2022-11-01 16:00:00,0.0,0.0,247595.4186698,0.0,242362.54,5232.8784
2022-11-01 17:00:00,0.0,0.0,271581.4267752,0.0,271581.43,0.0
2022-11-01 18:00:00,0.0,0.0,278361.3855797,0.0,278361.39,0.0
2022-11-01 19:00:00,0.0,0.0,272306.0377571,0.0,272306.04,0.0
2022-11-01 20:00:00,0.0,0.0,258358.430196,0.0,258358.43,0.0
2022-11-01 21:00:00,0.0,0.0,246760.0391302,0.0,246760.04,0.0
2022-11-01 22:00:00,0.0,0.0,239426.237537,0.0,239426.24,0.0
2022-11-01 23:00:00,0.0,0.0,221177.1176508,0.0,221177.12,0.0
2022-11-02 00:00:00,0.0,0.0,208157.1967607,0.0,208157.2,0.0
2022-11-02 01:00:00,0.0,0.0,204077.2215509,0.0,204077.22,0.0
2022-11-02 02:00:00,0.0,0.0,202318.7706969,0.0,202318.77,0.0
2022-11-02 03:00:00,0.0,0.0,205974.1331021,0.0,205974.13,0.0
2022-11-02 04:00:00,0.0,0.0,213321.7807649,0.0,213321.78,0.0
2022-11-02 05:00:00,0.0,0.0,226267.8559498,0.0,226267.86,0.0
2022-11-02 06:00:00,0.0,0.0,266901.4552111,0.0,266901.46,0.0
2022-11-02 07:00:00,0.0,0.0,296952.0418524,0.0,296493.73,458.30753999999996
2022-11-02 08:00:00,0.0,0.0,307355.055566,0.0,270978.31,36376.746
2022-11-02 09:00:00,0.0,0.0,310576.5744534,0.0,268638.24,41938.337999999996
2022-11-02 10:00:00,0.0,0.0,316013.4644954,0.0,254781.24,61232.22
2022-11-02 11:00:00,0.0,0.0,322456.5022701,0.0,250422.36,72034.14
2022-11-02 12:00:00,0.0,0.0,319331.9058707,0.0,246267.63,73064.28000000001
2022-11-02 13:00:00,0.0,0.0,316345.7701686,0.0,260270.07,56075.700000000004
2022-11-02 14:00:00,0.0,0.0,312191.9492536,0.0,277160.21,35031.744
2022-11-02 15:00:00,0.0,0.0,311679.6446741,0.0,296884.62,14795.021999999999
2022-11-02 16:00:00,0.0,0.0,311693.4907438,0.0,311375.15,318.34236
2022-11-02 17:00:00,0.0,0.0,327662.6244835,0.0,327662.62,0.0
2022-11-02 18:00:00,0.0,0.0,328054.9297921,0.0,328054.93,0.0
2022-11-02 19:00:00,0.0,0.0,319004.2155541,0.0,319004.22,0.0
2022-11-02 20:00:00,0.0,0.0,300745.8649547,0.0,300745.86,0.0
2022-11-02 21:00:00,0.0,0.0,284213.6577132,0.0,284213.66,0.0
2022-11-02 22:00:00,0.0,0.0,268715.2903439,0.0,268715.29,0.0
2022-11-02 23:00:00,0.0,0.0,245195.4332522,0.0,245195.43,0.0
2022-11-03 00:00:00,0.0,0.0,225330.9385657,0.0,225330.94,0.0
2022-11-03 01:00:00,0.0,0.0,223678.6409129,0.0,223678.64,0.0
2022-11-03 02:00:00,0.0,0.0,222700.1853196,0.0,222700.19,0.0
2022-11-03 03:00:00,0.0,0.0,226706.3148242,0.0,226706.31,0.0
2022-11-03 04:00:00,0.0,0.0,234150.8849751,0.0,234150.88,0.0
2022-11-03 05:00:00,0.0,0.0,243432.3670417,0.0,243432.37,0.0
2022-11-03 06:00:00,0.0,0.0,279810.6075434,0.0,279810.61,0.0
2022-11-03 07:00:00,0.0,0.0,308107.3586873,0.0,308107.36,0.0
2022-11-03 08:00:00,0.0,0.0,317753.4539231,0.0,253081.61,64671.84
2022-11-03 09:00:00,0.0,0.0,317047.3043675,0.0,170022.46,147024.84
2022-11-03 10:00:00,0.0,0.0,320647.2824938,0.0,133249.1,187398.18
2022-11-03 11:00:00,0.0,0.0,327021.08992,0.0,135874.83,191146.26
2022-11-03 12:00:00,0.0,0.0,322331.8876426,0.0,156479.35,165852.54
2022-11-03 13:00:00,0.0,0.0,317305.7643356,0.0,178219.4,139086.36
2022-11-03 14:00:00,0.0,0.0,305407.3750926,0.0,207270.54,98136.84
2022-11-03 15:00:00,0.0,0.0,306385.8306859,0.0,256300.66,50085.174
2022-11-03 16:00:00,0.0,0.0,307110.4416677,0.0,302655.0,4455.4428
2022-11-03 17:00:00,0.0,0.0,322811.8847262,0.0,322811.88,0.0
2022-11-03 18:00:00,0.0,0.0,322364.1951387,0.0,322364.2,0.0
2022-11-03 19:00:00,0.0,0.0,312981.1752275,0.0,312981.18,0.0
2022-11-03 20:00:00,0.0,0.0,296305.8919323,0.0,296305.89,0.0
2022-11-03 21:00:00,0.0,0.0,280364.4503321,0.0,280364.45,0.0
2022-11-03 22:00:00,0.0,0.0,266555.3034682,0.0,266555.3,0.0
2022-11-03 23:00:00,0.0,0.0,239407.7761108,0.0,239407.78,0.0
2022-11-04 00:00:00,0.0,0.0,221574.038316,0.0,221574.04,0.0
2022-11-04 01:00:00,0.0,0.0,217295.6027736,0.0,217295.6,0.0
2022-11-04 02:00:00,0.0,0.0,215910.9958019,0.0,215911.0,0.0
2022-11-04 03:00:00,0.0,0.0,220572.5059398,0.0,220572.51,0.0
2022-11-04 04:00:00,0.0,0.0,228289.3821284,0.0,228289.38,0.0
2022-11-04 05:00:00,0.0,0.0,239121.6240033,0.0,239121.62,0.0
2022-11-04 06:00:00,0.0,0.0,273104.4944441,0.0,273104.49,0.0
2022-11-04 07:00:00,0.0,0.0,300459.7128472,0.0,300459.71,0.0
2022-11-04 08:00:00,0.0,0.0,309242.736404,0.0,263577.85,45664.884000000005
2022-11-04 09:00:00,0.0,0.0,317901.1453334,0.0,231113.31,86787.84
2022-11-04 10:00:00,0.0,0.0,321044.203159,0.0,204225.16,116819.04000000001
2022-11-04 11:00:00,0.0,0.0,325018.0251676,0.0,198916.09,126101.94
2022-11-04 12:00:00,0.0,0.0,324311.8756121,0.0,207283.32,117028.56000000001
2022-11-04 13:00:00,0.0,0.0,323587.2646303,0.0,236298.9,87288.36
2022-11-04 14:00:00,0.0,0.0,320651.8978504,0.0,268607.71,52044.186
2022-11-04 15:00:00,0.0,0.0,317351.9179013,0.0,297157.68,20194.236
2022-11-04 16:00:00,0.0,0.0,320231.9004023,0.0,319460.81,771.0917999999999
2022-11-04 17:00:00,0.0,0.0,333524.1273301,0.0,333524.13,0.0
2022-11-04 18:00:00,0.0,0.0,336164.1112894,0.0,336164.11,0.0
2022-11-04 19:00:00,0.0,0.0,330934.9122931,0.0,330934.91,0.0
2022-11-04 20:00:00,0.0,0.0,314047.3225956,0.0,314047.32,0.0
2022-11-04 21:00:00,0.0,0.0,299116.6440847,0.0,299116.64,0.0
2022-11-04 22:00:00,0.0,0.0,285049.0372528,0.0,285049.04,0.0
2022-11-04 23:00:00,0.0,0.0,261312.2584022,0.0,261312.26,0.0
2022-11-05 00:00:00,0.0,0.0,250276.9408382,0.0,250276.94,0.0
2022-11-05 01:00:00,0.0,0.0,243395.4441891,0.0,243395.44,0.0
2022-11-05 02:00:00,0.0,0.0,239135.470073,0.0,239135.47,0.0
2022-11-05 03:00:00,0.0,0.0,239749.3124971,0.0,239749.31,0.0
2022-11-05 04:00:00,0.0,0.0,246787.7312696,0.0,246787.73,0.0
2022-11-05 05:00:00,0.0,0.0,261321.4891153,0.0,261321.49,0.0
2022-11-05 06:00:00,0.0,0.0,295927.4326934,0.0,295927.43,0.0
2022-11-05 07:00:00,0.0,0.0,318404.2191997,0.0,318404.22,0.0
2022-11-05 08:00:00,0.0,0.0,322664.1933158,0.0,266640.29,56023.902
2022-11-05 09:00:00,0.0,0.0,318953.4466318,0.0,185588.15,133365.3
2022-11-05 10:00:00,0.0,0.0,321104.2027945,0.0,153494.02,167610.18000000002
2022-11-05 11:00:00,0.0,0.0,324505.7205881,0.0,159235.18,165270.54
2022-11-05 12:00:00,0.0,0.0,318611.9102455,0.0,183186.33,135425.58000000002
2022-11-05 13:00:00,0.0,0.0,313170.4048469,0.0,205506.22,107664.18
2022-11-05 14:00:00,0.0,0.0,307253.5177214,0.0,236907.18,70346.34
2022-11-05 15:00:00,0.0,0.0,305328.9140308,0.0,273640.18,31688.736
2022-11-05 16:00:00,0.0,0.0,306796.5974208,0.0,305120.38,1676.2182
2022-11-05 17:00:00,0.0,0.0,321584.199878,0.0,321584.2,0.0
2022-11-05 18:00:00,0.0,0.0,320047.2861394,0.0,320047.29,0.0
2022-11-05 19:00:00,0.0,0.0,308836.5850257,0.0,308836.59,0.0
2022-11-05 20:00:00,0.0,0.0,288293.632923,0.0,288293.63,0.0
2022-11-05 21:00:00,0.0,0.0,271050.6607694,0.0,271050.66,0.0
2022-11-05 22:00:00,0.0,0.0,259258.4247276,0.0,259258.42,0.0
2022-11-05 23:00:00,0.0,0.0,240880.0748573,0.0,240880.07,0.0
2022-11-06 00:00:00,0.0,0.0,223023.2602796,0.0,223023.26,0.0
2022-11-06 01:00:00,0.0,0.0,214046.3917468,0.0,214046.39,0.0
2022-11-06 02:00:00,0.0,0.0,211618.7141898,0.0,211618.71,0.0
2022-11-06 03:00:00,0.0,0.0,214263.3135057,0.0,214263.31,0.0
2022-11-06 04:00:00,0.0,0.0,215837.1500968,0.0,215837.15,0.0
2022-11-06 05:00:00,0.0,0.0,217424.8327576,0.0,217424.83,0.0
2022-11-06 06:00:00,0.0,0.0,219294.0521693,0.0,219294.05,0.0
2022-11-06 07:00:00,0.0,0.0,230458.5997174,0.0,230458.6,0.0
2022-11-06 08:00:00,0.0,0.0,242693.9099901,0.0,180996.09,61697.81999999999
2022-11-06 09:00:00,0.0,0.0,256133.8283282,0.0,92295.008,163838.81999999998
2022-11-06 10:00:00,0.0,0.0,265586.078588,0.0,36825.159,228760.92
2022-11-06 11:00:00,0.0,0.0,271858.3481696,0.0,15143.968,256714.37999999998
2022-11-06 12:00:00,0.0,0.0,264723.006909,0.0,14689.987,250033.02
2022-11-06 13:00:00,0.0,0.0,256881.5160929,0.0,87013.176,169868.34
2022-11-06 14:00:00,0.0,0.0,250660.0154337,0.0,165856.8,84803.22
2022-11-06 15:00:00,0.0,0.0,249676.9444838,0.0,228740.66,20936.286
2022-11-06 16:00:00,0.0,0.0,256299.9811648,0.0,255805.18,494.80476
2022-11-06 17:00:00,0.0,0.0,275246.0198935,0.0,275246.02,0.0
2022-11-06 18:00:00,0.0,0.0,277318.3149944,0.0,277318.31,0.0
2022-11-06 19:00:00,0.0,0.0,267912.2183004,0.0,267912.22,0.0
2022-11-06 20:00:00,0.0,0.0,248541.5667671,0.0,248541.57,0.0
2022-11-06 21:00:00,0.0,0.0,236273.9489983,0.0,236273.95,0.0
2022-11-06 22:00:00,0.0,0.0,232027.8209519,0.0,232027.82,0.0
2022-11-06 23:00:00,0.0,0.0,217572.5241679,0.0,217572.52,0.0
2022-11-07 00:00:00,0.0,0.0,202032.6185895,0.0,202032.62,0.0
2022-11-07 01:00:00,0.0,0.0,195594.1961713,0.0,195594.2,0.0
2022-11-07 02:00:00,0.0,0.0,192668.0601046,0.0,192668.06,0.0
2022-11-07 03:00:00,0.0,0.0,192395.7540668,0.0,192395.75,0.0
2022-11-07 04:00:00,0.0,0.0,195003.4305301,0.0,195003.43,0.0
2022-11-07 05:00:00,0.0,0.0,192663.444748,0.0,192663.44,0.0
2022-11-07 06:00:00,0.0,0.0,189252.6962412,0.0,189252.7,0.0
2022-11-07 07:00:00,0.0,0.0,191348.0681249,0.0,191348.07,0.0
2022-11-07 08:00:00,0.0,0.0,201714.158986,0.0,174058.68,27655.476
2022-11-07 09:00:00,0.0,0.0,215620.2283379,0.0,175593.18,40027.05
2022-11-07 10:00:00,0.0,0.0,226678.6226848,0.0,174923.11,51755.514
2022-11-07 11:00:00,0.0,0.0,239592.3903736,0.0,188870.51,50721.882000000005
2022-11-07 12:00:00,0.0,0.0,238475.4740832,0.0,198232.5,40242.972
2022-11-07 13:00:00,0.0,0.0,230989.3657232,0.0,183570.92,47418.450000000004
2022-11-07 14:00:00,0.0,0.0,226300.1634458,0.0,182433.08,43867.085999999996
2022-11-07 15:00:00,0.0,0.0,224781.7111336,0.0,197489.99,27291.726
2022-11-07 16:00:00,0.0,0.0,233989.3474951,0.0,233011.12,978.2256000000001
2022-11-07 17:00:00,0.0,0.0,256553.8257763,0.0,256553.83,0.0
2022-11-07 18:00:00,0.0,0.0,261884.5626171,0.0,261884.56,0.0
2022-11-07 19:00:00,0.0,0.0,256392.2882963,0.0,256392.29,0.0
2022-11-07 20:00:00,0.0,0.0,246150.8120627,0.0,246150.81,0.0
2022-11-07 21:00:00,0.0,0.0,238143.16841,0.0,238143.17,0.0
2022-11-07 22:00:00,0.0,0.0,238166.2451929,0.0,238166.25,0.0
2022-11-07 23:00:00,0.0,0.0,222137.1118178,0.0,222137.11,0.0
2022-11-08 00:00:00,0.0,0.0,209634.1108638,0.0,209634.11,0.0
2022-11-08 01:00:00,0.0,0.0,208041.8128464,0.0,208041.81,0.0
2022-11-08 02:00:00,0.0,0.0,206352.592341,0.0,206352.59,0.0
2022-11-08 03:00:00,0.0,0.0,210695.6428754,0.0,210695.64,0.0
2022-11-08 04:00:00,0.0,0.0,215195.6155332,0.0,215195.62,0.0
2022-11-08 05:00:00,0.0,0.0,227781.6929055,0.0,227781.69,0.0
2022-11-08 06:00:00,0.0,0.0,267626.0661929,0.0,267626.07,0.0
2022-11-08 07:00:00,0.0,0.0,297473.577145,0.0,297473.58,0.0
2022-11-08 08:00:00,0.0,0.0,308933.5075137,0.0,265178.75,43754.759999999995
2022-11-08 09:00:00,0.0,0.0,309118.1217766,0.0,193090.6,116027.52
2022-11-08 10:00:00,0.0,0.0,312122.718905,0.0,135543.92,176578.8
2022-11-08 11:00:00,0.0,0.0,316295.0012463,0.0,103661.3,212633.7
2022-11-08 12:00:00,0.0,0.0,313844.2469065,0.0,92707.527,221136.72
2022-11-08 13:00:00,0.0,0.0,314028.8611693,0.0,136483.94,177544.92
2022-11-08 14:00:00,0.0,0.0,310364.2680511,0.0,193172.75,117191.52
2022-11-08 15:00:00,0.0,0.0,309561.1960075,0.0,256923.37,52637.826
2022-11-08 16:00:00,0.0,0.0,310899.6494134,0.0,308186.37,2713.284
2022-11-08 17:00:00,0.0,0.0,327519.5484297,0.0,327519.55,0.0
2022-11-08 18:00:00,0.0,0.0,326264.1714421,0.0,326264.17,0.0
2022-11-08 19:00:00,0.0,0.0,317716.5310705,0.0,317716.53,0.0
2022-11-08 20:00:00,0.0,0.0,300035.1000426,0.0,300035.1,0.0
2022-11-08 21:00:00,0.0,0.0,283729.0452732,0.0,283729.05,0.0
2022-11-08 22:00:00,0.0,0.0,270210.6658733,0.0,270210.67,0.0
2022-11-08 23:00:00,0.0,0.0,247281.5744229,0.0,247281.57,0.0
2022-11-09 00:00:00,0.0,0.0,230924.7507311,0.0,230924.75,0.0
2022-11-09 01:00:00,0.0,0.0,225944.7809898,0.0,225944.78,0.0
2022-11-09 02:00:00,0.0,0.0,224726.3268547,0.0,224726.33,0.0
2022-11-09 03:00:00,0.0,0.0,226000.1652687,0.0,226000.17,0.0
2022-11-09 04:00:00,0.0,0.0,232493.9719657,0.0,232493.97,0.0
2022-11-09 05:00:00,0.0,0.0,240838.5366481,0.0,240838.54,0.0
2022-11-09 06:00:00,0.0,0.0,277198.3157236,0.0,277198.32,0.0
2022-11-09 07:00:00,0.0,0.0,308268.8961673,0.0,308268.9,0.0
2022-11-09 08:00:00,0.0,0.0,317051.9197241,0.0,267031.35,50020.572
2022-11-09 09:00:00,0.0,0.0,313770.4012013,0.0,163241.92,150528.47999999998
2022-11-09 10:00:00,0.0,0.0,314171.9372231,0.0,126977.46,187194.47999999998
2022-11-09 11:00:00,0.0,0.0,316188.8480451,0.0,140046.55,176142.3
2022-11-09 12:00:00,0.0,0.0,310082.7313002,0.0,178265.55,131817.18
2022-11-09 13:00:00,0.0,0.0,308356.5879422,0.0,216953.49,91403.09999999999
2022-11-09 14:00:00,0.0,0.0,307715.0533786,0.0,260014.33,47700.72
2022-11-09 15:00:00,0.0,0.0,310041.193091,0.0,296735.51,13305.684000000001
2022-11-09 16:00:00,0.0,0.0,315501.1599159,0.0,315501.16,0.0
2022-11-09 17:00:00,0.0,0.0,332744.1320694,0.0,332744.13,0.0
2022-11-09 18:00:00,0.0,0.0,331964.1368087,0.0,331964.14,0.0
2022-11-09 19:00:00,0.0,0.0,322230.3497981,0.0,322230.35,0.0
2022-11-09 20:00:00,0.0,0.0,303279.6957128,0.0,303279.7,0.0
2022-11-09 21:00:00,0.0,0.0,286433.6442244,0.0,286433.64,0.0
2022-11-09 22:00:00,0.0,0.0,272107.5774245,0.0,272107.58,0.0
2022-11-09 23:00:00,0.0,0.0,247720.0332972,0.0,247720.03,0.0
2022-11-10 00:00:00,0.0,0.0,235009.3412975,0.0,235009.34,0.0
2022-11-10 01:00:00,0.0,0.0,229166.2998772,0.0,229166.3,0.0
2022-11-10 02:00:00,0.0,0.0,226087.8570435,0.0,226087.86,0.0
2022-11-10 03:00:00,0.0,0.0,227204.773334,0.0,227204.77,0.0
2022-11-10 04:00:00,0.0,0.0,233084.7376069,0.0,233084.74,0.0
2022-11-10 05:00:00,0.0,0.0,241733.9158231,0.0,241733.92,0.0
2022-11-10 06:00:00,0.0,0.0,275869.0930308,0.0,275869.09,0.0
2022-11-10 07:00:00,0.0,0.0,304031.9988341,0.0,304032.0,0.0
2022-11-10 08:00:00,0.0,0.0,310761.1887163,0.0,270922.12,39839.064
2022-11-10 09:00:00,0.0,0.0,310488.8826785,0.0,189892.66,120596.22
2022-11-10 10:00:00,0.0,0.0,315182.7003124,0.0,161342.64,153840.06
2022-11-10 11:00:00,0.0,0.0,318805.7552215,0.0,170791.52,148014.24
2022-11-10 12:00:00,0.0,0.0,315722.6970313,0.0,201598.32,114124.37999999999
2022-11-10 13:00:00,0.0,0.0,316082.694844,0.0,229271.57,86811.12
2022-11-10 14:00:00,0.0,0.0,314799.6257169,0.0,262182.17,52617.456
2022-11-10 15:00:00,0.0,0.0,316101.1562702,0.0,295997.71,20103.444000000003
